posting_hash , ngram_size, doc_count
d513584b121a1f43, 1, 1
b4252c1659577fea, 3, 1
d545da84eb19fd81, 3, 1
458ce17aaca7f9ac, 3, 1
7c27aa2ae99839f1, 2, 1
4ecb259d0cb31aaf, 2, 1
35190955019c14e4, 1, 1
adc380f68c58dc27, 2, 1
b3c98ba5ab66a05b, 2, 1
a06a78c2ea0d34db, 3, 1
201dd32847c893ee, 3, 1
13a7daaf8900e676, 3, 1
65b65224fe25cb16, 3, 1
2e7c4b08d40aaf9, 1, 1
b3cd8700dbca0c94, 3, 1
c6bfe0eb8306d46d, 2, 1
a41f1892d592405, 2, 1
2ec975cd03e1defd, 2, 1
230796e013c5a7e1, 1, 1
def11286ac775bbb, 3, 1
9071202ba0a7e33c, 2, 1
9ebc4f85e5bc2f39, 1, 1
8c8d160f6debb205, 3, 1
184e79379fd61369, 3, 1
69e2acdeca501cd2, 2, 1
fbfab7b02d42d33, 2, 1
4f1e5567a58d7cf0, 1, 2
bfbea74b24a6799e, 1, 1
a7f51e709ee8f2ba, 2, 1
137cee07f429e190, 2, 1
c90e450f23c9018f, 2, 1
2ea6f9814ce34421, 3, 1
a6a737c85d569744, 2, 1
d0ea48a31b9c99d8, 3, 1
ead7db208e3dbcd4, 1, 1
3c2be369ba9efe40, 3, 1
53590c099ff59cfc, 3, 1
7528a6bad8278ff8, 2, 1
c446d1638cb3391a, 3, 1
af66ccea83f3cf1d, 1, 1
63a11a5142e50a67, 2, 1
10e55a27b065a1b4, 2, 1
ee2ce95217912cbe, 1, 1
5b97a7d057ea95eb, 2, 1
d795fda22c776020, 3, 1
2609f3dcd6808f99, 1, 1
cec97a3563a4c563, 1, 1
676c92e46ad29dd9, 2, 1
e29a1e0b83cf2772, 3, 1
1a302c452d810376, 2, 1
9e99e4ff6ef3bb8f, 1, 1
635341bd47ea1b79, 2, 1
43696dee61ae4476, 2, 1
7efa377d09084eb9, 1, 1
9f7440ede6d6d2c6, 1, 1
7564054c899daf9a, 3, 1
be93be7c42cb6612, 3, 1
dc58b11ff58415a6, 2, 1
42c231d63620bac9, 2, 1
ddcbeb0568c5b0f9, 2, 1
ed9a5e82bdfc289b, 3, 1
44d42cd652529b1, 2, 1
8729620674e2e670, 2, 1
14a24c5e74171457, 3, 1
80ce0542e1e81f6f, 1, 1
8dad68f51f372d87, 3, 1
448713e081a28199, 1, 1
2d9e0ab3308f2172, 2, 1
e23a37b0dce4f7d5, 3, 1
849675f3d2a6c2f, 2, 1
8f988336304f0b4c, 1, 1
3f1ae6630d065f8b, 3, 1
38574f77a36b085e, 1, 1
1632b7b22f1f4211, 2, 1
8e2558a10fdf7656, 1, 1
49fe0487d3567b41, 1, 2
86a1464cd9b6cebb, 2, 1
de9f88226c90307b, 3, 1
4556254a4ca5a2e6, 3, 1
b00c1e3d12167c6c, 3, 1
48eaeb9669e56ca, 1, 1
75adeeb01d19818f, 2, 1
57f7b15f7d87a915, 1, 1
f031e91436aa1d87, 2, 1
33ca4aa657147469, 3, 1
11d5d73005e8cc4b, 2, 1
de545033ac789825, 3, 1
5c5f97e8477e5d41, 2, 1
eb6ca4ac62e5c6f, 3, 1
c4760a6dec88a5af, 3, 1
f5b8716134c58ae2, 3, 1
aebda2f5e5274d8f, 3, 1
3b5394997520502f, 3, 1
a97cc9f8aefea1b1, 2, 1
2611d4d468d7ce9a, 3, 1
b88d116b4bc38240, 1, 1
5cfbc25259e18909, 2, 1
8ce75b18f383292d, 2, 1
a8bba8b4a03fa05c, 2, 1
a89637f137637618, 2, 1
ec91e3ea9649c45d, 3, 1
df10abdd510940a7, 3, 1
dcc76f376d8aa8f2, 2, 1
d7319a88d5d3c90e, 1, 1
d7aea31676dde584, 1, 2
99b283d143a60a3f, 3, 1
b99da6c427a3a143, 2, 1
4f019957ebfa8764, 3, 1
8f8e27d6732b4a69, 3, 1
e150895a0a56ab6e, 2, 1
2cdfb1cc42addf74, 2, 1
6f869ff66be1b96d, 3, 1
d5412c5f5c5bde7c, 3, 1
f1adcd8192fd1b7, 3, 1
17aac214972f14f0, 2, 1
2c3c6ced3e834abb, 1, 1
d6cdd5c31f1aa12a, 3, 1
2f9e654d1747ba63, 2, 1
b98e50ece91249cb, 3, 1
4c944acb1b88a980, 3, 1
6ee6f3e4aab0c79d, 1, 1
fe8b488b94b4d2fb, 3, 1
a22972fd6ee6c67d, 1, 1
bad2537ea873fb7a, 3, 1
2be1d8bdeaaa87d9, 2, 1
145857479f89a89, 1, 1
835806eb35779ee3, 1, 1
287442a188ee3cc2, 1, 2
646662cec7455b93, 3, 1
2455b623642507f0, 2, 1
b63b3eae7a6c4d45, 1, 2
db2ad86fe645b469, 3, 1
898d4ef6e40bee2a, 3, 1
ce208b948e707243, 3, 1
1619368b248d7f59, 3, 1
5343b81d607f6de7, 2, 1
9cde0b0ad7370621, 3, 1
fdb163f743d991a, 2, 1
76a6fa4aa17f894b, 2, 1
4853d2bf3424377d, 1, 1
742b2fdc854dbb89, 1, 1
cfa8879b8b68bdfa, 1, 1
54a6a50ccb4aa4cb, 2, 1
7ceff2f73099402f, 2, 1
cddf6f1c268c74e, 3, 1
77c56f9feddd2b8b, 3, 1
a06308e2629fbfb1, 3, 1
30ffdffcdf690dd2, 1, 1
433fbe2f79d24162, 2, 1
c1ae27b1faaa94f8, 3, 1
bc3e2fdd29a0d738, 2, 1
63b480503d3161c4, 3, 1
752554ac3457852e, 3, 1
afe4cb99d9041399, 2, 1
dc3e1d018f051e94, 2, 1
7ab58605a78fc309, 3, 1
806edad60cbd45d5, 3, 1
e541592a20dfae68, 2, 1
a28c6ec192050077, 1, 1
485bb0fb936fcd17, 3, 1
ace5e5e7f41b9f50, 2, 1
ed486b14d73ad955, 1, 1
58383c3ed50bcdda, 2, 1
ca550d171f224f14, 3, 1
b528141c914dab98, 2, 1
f1ed46accdc67072, 1, 1
4c5165bd8fbcf219, 1, 1
41f7e8a75799425f, 3, 1
fdc4c748302428c5, 3, 1
a392ff60eac4527c, 3, 1
785b8e0c32437b60, 1, 1
b33306e8f5bbdf24, 3, 1
71685e0068220f5e, 1, 1
65dce102b25bff2f, 3, 1
9284802bff414744, 2, 1
b2da6755f8c3aa82, 3, 1
aa60d0227d994d5c, 3, 1
d40898910d5ff50f, 3, 1
ba81fb794c2ec0ac, 3, 1
f468a577b4b26d65, 3, 1
46ddc751f562748d, 2, 1
519875027575be96, 2, 1
1006e40a52ab51d1, 1, 1
7759095b8ddb9ad6, 2, 1
cd349b0b40f2f302, 3, 1
d05906bc7fda8064, 2, 1
7aeb9696d3dd1472, 3, 1
ba779aa20cc851ee, 3, 1
29671244b9e886cf, 3, 1
4bdf37b8b436a1da, 1, 1
c8ff3f6ac0bb004f, 1, 1
a128a4a4d3a4a232, 1, 2
f8d715bc15ed75e4, 2, 1
a6d732b737393880, 2, 1
18edc25030ed4a57, 2, 1
e384dc1ada9b9fed, 3, 1
d4b0cdbcff143aa4, 1, 1
807890f3ecf3ab94, 1, 1
f7043f9648746899, 2, 1
71bfe7f09bae8049, 2, 1
685e5771995f2ec3, 2, 1
9bd4dfac840c759f, 2, 1
9747db032268a93b, 1, 1
9b4727e78e0f0237, 2, 1
d8ae2cf2ca8dbb56, 3, 1
454d508b649afee, 2, 1
6d0d5251f3bc9189, 1, 1
9347bb7eb7f382bb, 2, 1
6ac1b194fea772ae, 2, 1
1402b03aad367d0d, 2, 1
ef118f845d66bf6f, 2, 1
7fd0f99670fb16f5, 2, 1
1b91bdec9cd6ed3f, 2, 1
dc784b08f88d701, 3, 1
3e425768a0bcc25c, 1, 1
52c84ff3dae1bd35, 3, 1
844a0fa0f9d042ab, 3, 1
9f0b2123c87c70fc, 3, 1
65b030e45c8b2b3, 1, 1
c3b8f1a6c99b1665, 2, 1
3350d6579e18c44f, 2, 1
61e17d62779a8aef, 3, 1
33070c53c36382ea, 2, 1
f4f0fcbf7061ecb7, 2, 1
82c480f1a57086d2, 3, 1
2ac3a6327a5beb42, 3, 1
5d2f2a2fb70c53fa, 3, 1
f2450b6872fceeb7, 1, 1
dbad7758fa147e52, 2, 1
5147c8b08a744a90, 3, 1
2525050dc1b79858, 3, 1
6714c9f91b762fe4, 3, 1
a0e752f71eeb115b, 2, 1
572b3d1928e62f1a, 1, 1
ba7e0600b31bd700, 3, 1
aa9846994a034899, 3, 1
8b3ad2673fe250c7, 2, 1
4ce3911db04f477e, 3, 1
2bc9b8e8c43a00a2, 1, 1
82e96a7988ba2729, 1, 1
7daa87cf47b5766, 3, 1
e23173e84e885a17, 2, 1
42bc811c33e87fa1, 1, 1
ef2194030af99e1a, 2, 1
2ac32bc91ccafc23, 3, 1
58b13690cb68d8b9, 1, 1
2166822f3e226085, 2, 1
99dfb6a7a26ca376, 1, 1
5cebf4ba51776e71, 1, 1
36507aa1602e8a1e, 3, 1
c2958787f31816b6, 3, 1
63a6cbab7bede030, 2, 1
ca5fb1d28317c446, 3, 1
6ff459a4f817d70d, 1, 1
83d1b5540c7d116c, 1, 1
30478bd0252d9116, 2, 1
6d486c08cbd0c76c, 3, 1
513139965de534ad, 2, 1
2bc37a16209e12c0, 1, 1
dbd8a64ad648f84d, 1, 2
8c3eb66c117e5c45, 3, 1
3b2dcd8ec85584, 1, 1
b70b2e63c07c3833, 1, 1
f6e5ddda5a5e011a, 2, 1
f693864147ceaa12, 1, 2
6eab7ff29ba839d3, 1, 1
76fd950c4c05fef7, 3, 1
27b3ffd6b5862d75, 3, 1
87f5777e437dec6, 2, 1
6fc1fee6c7713c49, 2, 1
d3c346656d0af6a2, 1, 1
8fa27cc4271bbf4f, 2, 1
3555fd3900b475f3, 3, 1
303d5cde780a0082, 2, 1
181650e0d0c3746, 2, 1
ed910755947e5fca, 2, 1
f9eecb493ae9515f, 2, 1
7bc867cc96749790, 1, 1
2c22daf812d1ffcd, 2, 1
b9a6135211dfd7cf, 3, 1
76fc84614ace9320, 3, 1
6c2f03832890a88b, 3, 1
989566ab8d1abbeb, 3, 1
f173951bd0a0a010, 3, 1
e47b1fdf9aeb0b02, 1, 1
dca86ebfabb3070a, 1, 1
d74294c50f57f5c7, 2, 1
f2996e76ece5af63, 3, 1
2dbc397cfd30ade4, 2, 1
d67786216c530f9a, 3, 1
6449e839596ab195, 3, 1
ec0c397ea7b0dba3, 1, 1
cf091ef85df9d8a9, 3, 1
86ded9d304daaefc, 2, 1
96b056d551acd1eb, 2, 1
949ef2bbcc74e043, 2, 1
fc3efee2e75d5988, 2, 1
421a4d77d040e10a, 2, 1
8367205567fdb46e, 1, 1
426aabaa119a8304, 2, 1
1bc39b9d374242f8, 2, 1
6c2102ee4a264452, 2, 1
8d9e57894c299252, 2, 1
7dc6b38d552f056a, 2, 1
9e96fb5b388823d, 1, 1
4ee5fc608a139d11, 3, 1
6339930e16ee5902, 1, 1
73240bda2e955be5, 3, 1
3dfc5fd2d511c219, 3, 1
e7b246d7ca2b6a52, 2, 1
ec12a851ac9803f3, 2, 1
8dd8123c8679dffd, 3, 1
e16e3b7b520218b6, 3, 1
5c512265eb5a87d0, 3, 1
f64beb054e6aeb8d, 3, 1
47e2d728980a810a, 1, 1
24f12b367f77bb97, 3, 1
e2d0b4e5ea661375, 1, 1
44c7382c2b4d4e70, 3, 1
7b5976e4475607e5, 2, 1
c8b5fbf57f13d8d, 3, 1
fa69c55e7d173d5a, 3, 1
f2f4195c18170c0c, 3, 1
8e4c4f7df565d0ba, 3, 1
cb6118778ee6920, 3, 1
3073d9f03a8e9a1c, 2, 1
1ea35c734c7591f0, 3, 1
a008f0c6e17a8f2b, 3, 1
dae97177bb0f4846, 2, 1
ff5da39f058c9c3e, 3, 1
7469aace8215dfaa, 1, 1
e25e5d500066a2d2, 1, 1
40037158ffa123d5, 3, 1
fc0966385196571f, 3, 1
9fd85c3c3247094c, 3, 1
2a01a3eee9c3f0ef, 3, 1
b2d24a9ec0076dce, 2, 1
2273d4a1acfc2edf, 1, 1
d0b29d9fa303c642, 1, 1
bbbeb6c6fe7c7c33, 2, 1
7f911a3b69b406b1, 2, 1
3e709eaeacf5ca36, 3, 1
658a004d099190f4, 3, 1
c099a6bd0b88d6d0, 1, 1
c2aed91e59232017, 1, 1
983515677a18aa12, 3, 1
fd29345d0ec17583, 2, 1
80fe4884cc9bac52, 2, 1
fa7af5337671c89c, 3, 1
20b2d39b057a234f, 2, 1
2a2cbe662fb4b8c6, 1, 1
42cda28b868410c8, 3, 1
50e5d6400fecb8fb, 3, 1
ba2d68dae201d1dc, 3, 1
b81da00a1ba42e1f, 2, 1
a957eda2b99aa42b, 2, 1
5b7f1e1846fd8530, 2, 1
bbc618f3f19ef48a, 2, 1
4b50c9d7d434601e, 3, 1
1f2863cb4d0c0eb2, 3, 1
1eb4d96d5d2a35a6, 1, 1
a9b5065419fe95d2, 3, 1
c89fa57a1643f31d, 2, 1
43fc2a6e3a3e6d5e, 2, 1
ebf84e9c4d1d0e19, 3, 1
26014d84ad27a528, 3, 1
c50bd60c1577de81, 1, 1
4aaa8d41ac54bc7f, 3, 1
b0e9200039a9d069, 2, 1
e4b7244c79fcb312, 3, 1
35e2b9f185ce2dcf, 3, 1
15c70c7a15be395b, 3, 1
4d030b0e5102e5a2, 2, 1
b36971a5459f9178, 3, 1
28a646ec32d7c9c0, 3, 1
b6497fe67a052792, 1, 2
a8257507c9e46c1, 3, 1
e598e7f56bf1c8c5, 2, 1
acfd0ce06eff4d31, 3, 1
861f2397ba9af126, 3, 1
dcc596a3e3d3c540, 1, 1
6f41d204734db3ee, 2, 1
47f419316ac9e270, 3, 1
45ca2a000362d108, 3, 1
e8f07d6d973cd6b1, 2, 1
c6ddf688950418db, 3, 1
8ff13f976595f149, 3, 1
a5c1b8bdd6c8fb68, 3, 1
52c28a8d8c1c3eaa, 2, 1
9c9f0a9c594586c, 1, 1
abaabac484b2f5e8, 3, 1
f70e4915122199e3, 3, 1
8dcfdf3d8352f8e, 2, 1
79e46b8431f8878e, 1, 1
5eed91f44358fd23, 2, 1
eddc39eb9986be25, 2, 1
f0c7aa61e68d4722, 3, 1
115668e6a5000886, 2, 1
df1db130ad2561da, 1, 1
d2939727371a4632, 2, 1
5e4c607731305865, 1, 1
74bdf3a8b374b9a0, 3, 1
a79fb0aa48f3dfbf, 1, 1
f514b4bc9061091, 1, 1
3d6402daa48f0e70, 3, 1
94413fc8991ffbca, 1, 1
494f980163c81e5c, 1, 1
bf5c6c80055741, 1, 1
e8b893a73403fcd6, 3, 1
1cb5f7c1814b5b20, 3, 1
1922df2df809a5ee, 1, 1
46639ceaa0d6e255, 1, 1
4a46f1e5cfe53b61, 1, 1
64118acedb7f5e18, 1, 1
348eee8b8c5e6aff, 3, 1
b90795ebf792139c, 2, 1
213d0ad289d10569, 1, 1
eff97dddfd929c84, 3, 1
f4b9fa7413e78598, 3, 1
a97bbd4eb5604b7, 2, 1
acd6aeb2b0cd3070, 3, 1
9164008f71ed4b8b, 2, 1
886caad4526f5d20, 1, 1
303f6cde16b3ff84, 3, 1
66545f85e66d6d79, 3, 1
d2ac1a25b39e0b82, 1, 1
bdba27c40be6620b, 3, 1
7e150a8e7d1c925f, 1, 1
646ef02ef5522b77, 3, 1
9676d868c7fcbf68, 1, 1
5b3dfb4a2d9fff42, 3, 1
d4db13eb64a65a69, 3, 1
64943690d76abc2e, 3, 1
8986d67b9157973d, 1, 1
e447360d9a2b6c3, 3, 1
285f2a8e9cfcea35, 2, 1
342e76055761bc8e, 2, 1
5172c8b9499ed811, 2, 1
933e945fece8f036, 2, 1
3b3a27d531511354, 3, 1
5e2e06b51cbea985, 2, 1
55fc544c5ee1dbfe, 1, 1
d77208a0ce0661ac, 3, 1
9ba0fa48261c0d, 2, 1
61620661cb0e74cb, 3, 1
b1c624731cb04feb, 3, 1
c65a7c56f3afe6ec, 2, 1
b77aa98845612eed, 3, 1
f29d57ca6ab37185, 2, 1
fb7af84328499b3b, 2, 1
da68065798d2470d, 2, 1
ac2fcea3bf98aa67, 1, 1
3ae1db2ac4eb07c, 2, 1
c4eb45212b04af07, 1, 1
83b86a2dc4280bce, 2, 1
8323a30c4703ec6a, 2, 1
dc9afab7ad2dcbf2, 2, 1
88bb885d15d79c3e, 2, 1
17a083cdfa30144b, 1, 1
930d82faff6d5c64, 1, 1
23e125c50001ee1d, 2, 1
ccc3abf15b38705, 1, 1
966e520b43154250, 1, 1
f487d023306f839c, 3, 1
170d3da47e21b719, 3, 1
977f7353db2ac682, 2, 1
e3f8d8095f690579, 1, 1
35b02c87f3ff46c6, 1, 1
708ff797949fc77b, 2, 1
a3a629fa74352ba7, 2, 1
8753a797470d65fe, 3, 1
bd91f0efd311e5ff, 1, 1
8b3208dfe7b37966, 2, 1
4442a4644c382fbc, 1, 1
dc6b357a556183ee, 1, 1
ca4a281afb751426, 2, 1
43e6c2ee72c23162, 1, 2
d7ae1224f95bd6ef, 2, 1
cd02f3c419dde4a1, 1, 1
21e0e6d7dd6a690e, 3, 1
2d4e49f2250e2885, 2, 1
5aa7be29c4d4048e, 3, 1
bf4be3267d73c2bb, 3, 1
b7433a5543506dcd, 2, 1
6505fa2362496af0, 2, 1
8b299d973d4b795b, 3, 1
5ee4ea49d4564caa, 2, 1
ccb080eae822f66f, 2, 1
97aeda03f442d7bb, 2, 1
317d83c0225bea67, 2, 1
18d9faf22e61344d, 3, 1
e336519b5ed110ed, 1, 1
c368618a2eb0c61c, 2, 1
1420515f9a10f429, 2, 1
17cad0caebfefc37, 3, 1
fd2968ff50078988, 2, 2
c85124b18150728e, 3, 1
9dfa57f21eaecbe6, 3, 1
bc9aa80f7b1031d9, 2, 1
efa77cfbab861397, 3, 1
f1352a43b4e0e3ee, 3, 1
91ddf12a1cb033be, 1, 1
42f2164ea61b1338, 1, 1
fbea4959fa2afdf3, 2, 1
d8ec937da0cb6d09, 3, 1
378ea47973d2e93c, 2, 1
9c29890e141b730, 3, 1
c2b3df6d63c587ce, 2, 1
6fcb37126b674922, 2, 1
327889fd67aed30f, 3, 1
de8c85185ce81803, 2, 1
3aaae235b816cd10, 3, 1
ef326d500a11d054, 2, 1
9a2595d5f50e245d, 3, 1
8ee423e29ccc375d, 2, 1
961b132f1914d15d, 1, 1
7ed46f667c72c249, 1, 1
d065a7c026269d44, 2, 1
ad08a67d11c08c1, 2, 1
5f79ba57e7844c32, 3, 1
77c8282be2b896f0, 3, 1
1869c440c1d6ddc1, 1, 1
bc833a462de4330f, 3, 1
ee4bd47d8f999b87, 2, 1
c3f84e842374b42a, 1, 1
1757e48832005e44, 3, 1
ba1d73c36c025299, 2, 1
2fd7d6eecedc99d1, 1, 1
9b83c33db0a74a3a, 3, 1
e28af01276195851, 2, 1
ad1400563753768e, 2, 1
19452e3db5e9f97, 2, 1
edba9fe0e20de0ee, 2, 1
26ffbee503f89fbf, 3, 1
466d8e3de55b80b, 2, 1
cbef524c4591767e, 3, 1
e54033a118ab111d, 1, 1
2dc0677732a355f0, 2, 1
858228aaf8b53d75, 2, 1
6cbd53c6fb91ec6c, 2, 1
72cba2d31b2815f, 1, 1
c00d11d151acc939, 3, 1
fab90f7f2c62c650, 3, 1
33ed2660d0d50f87, 3, 1
aa83230cdc6aba33, 3, 1
ff56e3503193e18a, 2, 1
6602c197d027812c, 3, 1
f42e4ed7ef3cf9df, 1, 1
2f98415a1e96ea06, 3, 1
bf0d575bc4396412, 1, 1
d287a49b3120cbe1, 2, 1
5ef88c7ea5d8fc5c, 2, 1
d3b37700f623c6b3, 1, 1
1add43dabe3c3747, 1, 1
a9c7da0b0b7ea2e3, 3, 1
f63001a0b2f84847, 3, 1
6feffa6956698472, 1, 1
66f707b2413523e9, 3, 1
f8fe4c601ccdd84d, 2, 1
614c1b03e1737c8d, 3, 1
d46ed81439781174, 2, 1
a91115b6ec10a844, 2, 1
78eb399c0d788748, 2, 1
e28660d05f63abfb, 2, 1
3bc7647806c60c1b, 3, 1
91c9cf3b098c32df, 3, 1
97107d75cb2ded4b, 2, 1
2a322a20720ac046, 2, 1
76682a2006ca686e, 3, 1
43d18ca67863b397, 1, 1
f7e88e4828e7ee7b, 3, 1
b2d943ffc5261f34, 2, 1
cf2cca9695b932d3, 3, 1
a56207adee6ba202, 2, 1
470e4def634a610f, 2, 1
3b56deb0d5b0b60a, 3, 1
33432aab9330ddd3, 1, 1
246a6adc9f62b57d, 3, 1
a378b1e0cd52299, 1, 1
a0e0a0e9d9d9672b, 2, 1
67766255bf36f5ef, 3, 1
8ea1686c61806c89, 3, 1
114f2ee06a286096, 1, 1
9c4ab975768eb941, 2, 1
465a9e89da1ffbe7, 3, 1
a09d9af22accdd65, 2, 1
6a76280adaf30dbf, 3, 1
fe65813b935234db, 1, 1
10501bdc53cc3694, 2, 1
a82344445405375d, 3, 1
167d170896169d76, 3, 1
edbf7190edfeb7fb, 2, 1
b6bb8bb8d73ae8b9, 2, 1
c785090976b677fe, 2, 1
10743d7698a4e10f, 3, 1
789fce22f7a3806b, 3, 1
eb59cfbb7e794f14, 3, 1
9488f02da4b06c51, 3, 1
6e78c658f3d79bdb, 3, 1
604a728929de704b, 3, 1
a16148f656c43519, 3, 1
2d0d5b2a57ade27, 1, 1
a8d27b898aa1b87c, 3, 1
8cff2151887aa4d6, 2, 1
ed8568ea9cf8214d, 3, 1
168444cdd9ffeee9, 3, 1
1f4e2a49e7c0575d, 3, 1
3a4784325206050d, 1, 1
4ce8dfd208ac70, 3, 1
af59f8628735161a, 3, 1
a681bdc081a0bf2a, 3, 1
cab33f368d90f2af, 3, 1
8e4a0ffd65bb0910, 2, 1
1f5283d9cc6a1532, 2, 1
2db931c460c75dc7, 2, 1
15a5c67f6e752ef8, 2, 1
aa5a347bb497e9cb, 1, 1
e93a330674f864f8, 1, 1
1b396a38036e1ba6, 2, 1
518e7d50e66966b9, 2, 1
8880380bfc9f9bcc, 1, 1
cd3489f3ed583379, 1, 1
8678f319dde3ecb1, 3, 1
1f81c8c5cfa9c2db, 2, 1
85cf3989472d4392, 2, 1
ad44bda10b1a1bb2, 3, 1
683827a47f8475ee, 2, 1
dd98da313b3022b9, 2, 1
37e8cd7c1b626d78, 1, 1
8f4d17debd8d6ab, 3, 1
890bb96816be7629, 2, 1
566bba44ccd199be, 2, 1
dd7b9ff8830d9d52, 3, 1
a599a6c3a788b900, 3, 1
2d0b44bc2386a06a, 2, 1
959baffeb659434f, 3, 1
d8f5713c7aca91d5, 2, 1
c9d679da4dfafc76, 3, 1
fff7f73ca804dbcb, 3, 1
19d073fe85dd5bfd, 3, 1
9747ca9bec9e6649, 1, 1
ff4e69ceb1cd149d, 1, 1
be3458d92e8029ff, 3, 1
8b27682f833a2614, 3, 1
1af3aa6c9955c9be, 1, 1
44d61bc2cf925225, 3, 1
481fbe5ecfd859dc, 2, 1
5b2a967307708a4b, 1, 1
dac0009d0275e323, 3, 1
66c5d73823088422, 3, 1
764e0f0659a66c12, 2, 1
81ed1d632eadf5ec, 1, 1
2e2d11fcf0df71f, 2, 1
9d167ed2c8db0422, 3, 1
ffe9755bf0576911, 1, 1
48a30269d0517f62, 2, 1
cb0170a9219c6da3, 2, 1
ff4958e14c7ac7dc, 1, 1
5a7a5dd232b91af2, 2, 1
4ff0f908cd1bd837, 1, 2
3bd58ab7172f52c0, 1, 1
3aaf1bf97c7bf6b1, 2, 1
e0d5962bb6374c13, 1, 1
c86710b244572b0, 3, 1
3341302b2fa2feba, 3, 1
1188bd4c22d9ec52, 2, 1
b6753cafc43d92b4, 2, 1
57e3c9ce3d539e43, 2, 1
3703beaca9fa8aa1, 1, 1
615f6771f6f11225, 1, 1
2528670a02bb8771, 2, 1
d9dab1833c664e20, 3, 1
a7c314fe58442d29, 3, 1
b089c83ee2a2003, 3, 1
e11d6c29f55bd347, 2, 1
224bc23d81377036, 3, 1
a1537964c18c180e, 2, 1
19bc0ed0ad2d024a, 3, 1
43f9027460eacc2, 2, 1
8f02b3ec447b92c1, 1, 1
b0ccbfd04523aed3, 2, 1
42b719f62ee30369, 3, 1
e5b734bc35787b8c, 2, 1
d89e2d37b8feef44, 1, 1
2a7f01e968c50691, 3, 1
3de3483cfe86cefd, 3, 1
be74613f4d7a380f, 2, 1
4ea1814946880e40, 3, 1
f4ae5cb43d5d303, 3, 1
e37b668e4d1f47a1, 2, 1
c2f87f9254fd7393, 2, 1
d2a086ec363b710b, 2, 1
fb7c4d4d415f6bdf, 3, 1
89655837bc154ca2, 3, 1
64da302ca3329f98, 3, 1
5ddb3ad48d9f699, 1, 1
8d8f3e1b0ffc1f3d, 2, 1
a7a7cda92074e4b4, 3, 1
3f8814d805f87cf, 2, 1
51fa97a41929a6c3, 3, 1
d4d2855048010459, 3, 1
f8702228da34ccfe, 1, 1
1367e8b6cf55096e, 2, 1
573880bae1a5213b, 3, 1
2bd7f2410e442e4f, 2, 1
468c4c703cbd1a0d, 2, 1
ba8553102e2b13c2, 2, 1
1a5f92bc745feef0, 3, 1
d3acae4299234538, 2, 1
2387737fccf2b842, 3, 1
debbe707948b2172, 2, 1
2e7dc4b3efe2ff5f, 3, 1
ee0035fbce44bb07, 3, 1
4b2a9b5ca138427b, 1, 1
702cfb98c986444a, 3, 1
94078074add40d4d, 2, 1
e4c6ff4fd05cd43c, 2, 1
aa66ac7bbb0d77f2, 3, 1
20bddc150b2713c0, 2, 1
3052c4fb13c2f2d, 3, 1
4eb5211e07fb5c10, 3, 1
bdf1db737071af97, 2, 1
96b8df221d13dab5, 1, 1
125bb9e941f621d0, 3, 1
12a2e7d73b96a13d, 3, 1
d3349357532de5c2, 2, 1
dea989470cc0a1c9, 3, 1
12833cc375c6d488, 3, 1
49c4eed4523f306f, 1, 1
1204a0f8a40f1866, 2, 1
21bec935974c6fad, 3, 1
5d1470f74e97358b, 3, 1
8e16afe48fec5f76, 1, 1
d3f86f3e5db8357b, 2, 1
f9b23edfcc2fe07f, 1, 1
b5a6a07b4a85d12c, 3, 1
15bd51b4afbd4355, 1, 2
29bbfb776d53cf3c, 2, 1
d70110abbcad9ad4, 1, 1
bfcddcc2b7bf994f, 1, 2
e8db5a4d83311d42, 3, 1
60d2460750ed6a48, 3, 1
b47201bae9b58377, 3, 1
bd9a1acc4ead15b8, 2, 1
98ec7b1425e838a7, 2, 1
d7bf130d88b8082a, 3, 1
93cf70c30f628078, 2, 1
ce7cf71bb5f9d40a, 2, 1
a2af64dceacd70a9, 3, 1
d9f52d669f760a59, 2, 1
f3dd20908c8b6cb2, 3, 1
da05049acfbcf8e7, 2, 1
4e05d6f8bf39515d, 1, 1
d63a60a9f9629a86, 2, 1
acfc7af819b3f6f, 2, 1
699834392fb47221, 3, 1
40981733a7651709, 2, 1
16fbc771392b340d, 3, 1
db977e8c274184f4, 3, 1
1f69e4ef4f20bd53, 2, 1
1241a20c1bc9abaa, 1, 1
4017774ff6ff8fd2, 3, 1
fb5b4280eaa33572, 2, 1
ad34f28472c799fc, 3, 1
9508ed30675467f5, 3, 1
58f9c61c12b11bcc, 1, 1
bec89e54752450d2, 2, 1
6e2c2464455dcede, 2, 1
abeeae1d1d43d990, 3, 1
7d337c2cd87ee396, 2, 1
989c2e161cf97a09, 2, 1
d3f22f0b044a050c, 2, 1
ea9a5b6e7b146da4, 2, 1
4907c3eef7a62c66, 1, 1
abc7b6f33ddc0950, 1, 2
64422d4d739be7e2, 3, 1
a342b19ba1d90d66, 2, 1
816e29168770ecd2, 1, 1
87d10037642f370f, 3, 1
a892ffbc2a884e75, 3, 1
fa146fc8e84dc06, 1, 1
b9f721a19d67442, 3, 1
15902bc556a95e2f, 3, 1
574af2d578312189, 3, 1
530ca6e96b6b6eec, 2, 1
4e2aebeb4ead2b6c, 3, 1
9ccb26aa2d90886c, 1, 1
55aa9471f8602e34, 1, 1
293f9020afca07dd, 1, 1
